DrugID,ProteinID,InteractionType,edge_label
DB01131,P13922,3,Target
DB01132,P27338,3,Target
DB01132,P37231,3,Target
DB01133,P23469,3,Target
DB01133,P29350,3,Target
DB01133,Q05209,3,Target
DB01136,O95298,3,Target
DB01136,P07550,3,Target
DB01136,P08588,3,Target
DB01136,P08913,3,Target
DB01136,P15692,3,Target
DB01136,P16581,3,Target
DB01136,P16860,3,Target
DB01136,P17302,3,Target
DB01136,P18089,3,Target
DB01136,P18825,3,Target
DB01136,P19320,3,Target
DB01136,P25100,3,Target
DB01136,P35348,3,Target
DB01136,P35368,3,Target
DB01136,P48050,3,Target
DB01136,P63252,3,Target
DB01136,Q12809,3,Target
DB01136,Q16665,3,Target
DB01137,P43700,3,Target
DB01137,P43702,3,Target
DB01138,O75469,3,Target
DB01138,P33527,3,Target
DB01138,Q92887,3,Target
DB01138,Q96S37,3,Target
DB01139,Q8XJ01,3,Target
DB01142,P08172,3,Target
DB01142,P08173,3,Target
DB01142,P08908,3,Target
DB01142,P08912,3,Target
DB01142,P11229,3,Target
DB01142,P20309,3,Target
DB01142,P23975,3,Target
DB01142,P25021,3,Target
DB01142,P25100,3,Target
DB01142,P28223,3,Target
DB01142,P28335,3,Target
DB01142,P31645,3,Target
DB01142,P35348,3,Target
DB01142,P35367,3,Target
DB01142,P35368,3,Target
DB01142,P41595,3,Target
DB01142,P50406,3,Target
DB01142,Q12809,3,Target
DB01142,Q9H3N8,3,Target
DB01143,P10696,3,Target
DB01144,P00915,3,Target
DB01144,P00918,3,Target
DB01144,P07451,3,Target
DB01144,P22748,3,Target
DB01144,P43166,3,Target
DB01145,Q27738,3,Target
DB01146,P35367,3,Target
DB01146,Q01959,3,Target
DB01147,P0AEB2,3,Target
DB01147,P59676,3,Target
DB01147,Q8DR59,3,Target
DB01148,P08172,3,Target
DB01148,P11229,3,Target
DB01150,P0A3M5,3,Target
DB01150,P14677,3,Target
DB01150,Q04707,3,Target
DB01151,P07550,3,Target
DB01151,P08172,3,Target
DB01151,P08173,3,Target
DB01151,P08588,3,Target
DB01151,P08908,3,Target
DB01151,P08912,3,Target
DB01151,P11229,3,Target
DB01151,P14416,3,Target
DB01151,P17405,3,Target
DB01151,P20309,3,Target
DB01151,P23975,3,Target
DB01151,P28223,3,Target
DB01151,P28335,3,Target
DB01151,P31645,3,Target
DB01151,P35367,3,Target
DB01153,P10613,3,Target
DB01154,P14867,3,Target
DB01154,Q14654,3,Target
DB01154,Q15842,3,Target
DB01155,P43700,3,Target
DB01155,P43702,3,Target
DB01156,P23975,3,Target
DB01156,P32297,3,Target
DB01156,P46098,3,Target
DB01156,Q01959,3,Target
DB01157,P00374,3,Target
DB01158,P05023,3,Target
DB01159,O14649,3,Target
DB01159,O15554,3,Target
DB01159,O60391,3,Target
DB01159,P03886,3,Target
DB01159,P08100,3,Target
DB01159,P14867,3,Target
DB01159,P23415,3,Target
DB01159,P48051,3,Target
DB01159,P48549,3,Target
DB01159,P59768,3,Target
DB01159,Q12791,3,Target
DB01159,Q12879,3,Target
DB01159,Q6W5P4,3,Target
DB01159,Q8TCU5,3,Target
DB01159,Q9NPC2,3,Target
DB01161,Q01959,3,Target
DB01161,Q9Y5Y9,3,Target
DB01162,P01137,3,Target
DB01162,P25100,3,Target
DB01162,P35348,3,Target
DB01162,P35368,3,Target
DB01162,Q12809,3,Target
DB01162,Q9H252,3,Target
DB01162,Q9NS40,3,Target
DB01165,P11388,3,Target
DB01165,P43700,3,Target
DB01165,P43702,3,Target
DB01166,Q14432,3,Target
DB01167,P50859,3,Target
DB01167,Q16850,3,Target
DB01170,P23975,3,Target
DB01171,P21397,3,Target
DB01171,P27338,3,Target
DB01172,P0A7S3,3,Target
DB01173,O15399,3,Target
DB01173,O60391,3,Target
DB01173,P23975,3,Target
DB01173,P35367,3,Target
DB01173,Q05586,3,Target
DB01173,Q8TCU5,3,Target
DB01173,Q9Y5Y9,3,Target
DB01174,O75469,3,Target
DB01174,P14867,3,Target
DB01174,P36544,3,Target
DB01174,P42262,3,Target
DB01174,P43681,3,Target
DB01174,Q13002,3,Target
DB01175,P08908,3,Target
DB01175,P11229,3,Target
DB01175,P14416,3,Target
DB01175,P23975,3,Target
DB01175,P28223,3,Target
DB01175,P28335,3,Target
DB01175,P31645,3,Target
DB01175,P35367,3,Target
DB01175,Q01959,3,Target
DB01176,P35367,3,Target
DB01176,P49888,3,Target
DB01177,P11388,3,Target
DB01179,P07437,3,Target
DB01179,P11388,3,Target
DB01179,P68366,3,Target
DB01180,P12821,3,Target
DB01181,O75469,3,Target
DB01182,P07550,3,Target
DB01182,P08588,3,Target
DB01182,Q12809,3,Target
DB01182,Q14524,3,Target
DB01183,O00206,3,Target
DB01183,P03372,3,Target
DB01183,P16220,3,Target
DB01183,P23141,3,Target
DB01183,P35372,3,Target
DB01183,P41143,3,Target
DB01183,P41145,3,Target
DB01184,P14416,3,Target
DB01184,P35462,3,Target
DB01188,P05023,3,Target
DB01189,P03886,3,Target
DB01189,P23415,3,Target
DB01189,P30049,3,Target
DB01189,P42261,3,Target
DB01189,Q09470,3,Target
DB01190,Q2G0P0,3,Target
DB01192,P35372,3,Target
DB01192,P41143,3,Target
DB01193,P07550,3,Target
DB01193,P08588,3,Target
DB01194,P00915,3,Target
DB01194,P00918,3,Target
DB01194,P07451,3,Target
DB01194,P22748,3,Target
DB01194,P35218,3,Target
DB01196,P03372,3,Target
DB01196,P11137,3,Target
DB01196,P78559,3,Target
DB01196,Q92731,3,Target
DB01197,P08253,3,Target
DB01197,P09960,3,Target
DB01197,P12821,3,Target
DB01197,P14780,3,Target
DB01197,P46663,3,Target
DB01198,P14867,3,Target
DB01198,P30536,3,Target
DB01198,P31644,3,Target
DB01198,P34903,3,Target
DB01198,P47869,3,Target
DB01199,P22303,3,Target
DB01199,P36544,3,Target
DB01199,P46098,3,Target
DB01199,Q15822,3,Target
DB01200,P08908,3,Target
DB01200,P08913,3,Target
DB01200,P14416,3,Target
DB01200,P18089,3,Target
DB01200,P18825,3,Target
DB01200,P21728,3,Target
DB01200,P21917,3,Target
DB01200,P21918,3,Target
DB01200,P25100,3,Target
DB01200,P28221,3,Target
DB01200,P28222,3,Target
DB01200,P28223,3,Target
DB01200,P28335,3,Target
DB01200,P34969,3,Target
DB01200,P35348,3,Target
DB01200,P35368,3,Target
DB01200,P35462,3,Target
DB01200,P41595,3,Target
DB01202,Q00975,3,Target
DB01202,Q7L0J3,3,Target
DB01203,P07550,3,Target
DB01203,P08588,3,Target
DB01204,P11388,3,Target
DB01205,P14867,3,Target
DB01205,P18507,3,Target
DB01205,P31644,3,Target
DB01206,Q9H169,3,Target
DB01209,P35372,3,Target
DB01209,P41145,3,Target
DB01210,P07550,3,Target
DB01210,P08588,3,Target
DB01211,P0A7J6,3,Target
DB01211,Q12809,3,Target
DB01211,Q9NPD5,3,Target
DB01211,Q9Y6L6,3,Target
DB01212,P0A3M6,3,Target
DB01212,P46059,3,Target
DB01212,Q4U2R8,3,Target
DB01212,Q8TCC7,3,Target
DB01212,Q9NSA0,3,Target
DB01213,P00325,3,Target
DB01213,P00326,3,Target
DB01213,P04040,3,Target
DB01213,P07327,3,Target
DB01214,P07550,3,Target
DB01214,P08588,3,Target
DB01216,P18405,3,Target
DB01216,P31213,3,Target
DB01216,P51857,3,Target
DB01217,P11511,3,Target
DB01218,P46925,3,Target
DB01218,Q12809,3,Target
DB01219,P21817,3,Target
DB01220,O75469,3,Target
DB01220,P0A8V2,3,Target
DB01221,P06276,3,Target
DB01221,P14416,3,Target
DB01221,P23975,3,Target
DB01221,P25103,3,Target
DB01221,P29475,3,Target
DB01221,P35372,3,Target
DB01221,P41143,3,Target
DB01221,P41145,3,Target
DB01221,P46098,3,Target
DB01221,Q8TCU5,3,Target
DB01222,P04083,3,Target
DB01222,P04150,3,Target
DB01224,P08172,3,Target
DB01224,P08173,3,Target
DB01224,P08908,3,Target
DB01224,P08912,3,Target
DB01224,P08913,3,Target
DB01224,P11229,3,Target
DB01224,P14416,3,Target
DB01224,P18089,3,Target
DB01224,P18825,3,Target
DB01224,P20309,3,Target
DB01224,P21728,3,Target
DB01224,P21917,3,Target
DB01224,P21918,3,Target
DB01224,P28221,3,Target
DB01224,P28222,3,Target
DB01224,P28223,3,Target
DB01224,P28335,3,Target
DB01224,P28566,3,Target
DB01224,P34969,3,Target
DB01224,P35367,3,Target
DB01224,P35462,3,Target
DB01224,P46098,3,Target
DB01224,P50406,3,Target
DB01227,P30926,3,Target
DB01227,P32297,3,Target
DB01227,P35372,3,Target
DB01232,Q72874,3,Target
DB01233,P11229,3,Target
DB01233,P14416,3,Target
DB01233,P46098,3,Target
DB01233,Q13639,3,Target
DB01234,O75469,3,Target
DB01234,P04083,3,Target
DB01234,P04150,3,Target
DB01234,P35228,3,Target
DB01234,P51843,3,Target
DB01235,P14416,3,Target
DB01235,P21728,3,Target
DB01235,P21917,3,Target
DB01235,P21918,3,Target
DB01235,P35462,3,Target
DB01236,P03886,3,Target
DB01236,P14867,3,Target
DB01236,P23415,3,Target
DB01236,P42261,3,Target
DB01236,P98194,3,Target
DB01236,Q96ER9,3,Target
DB01237,P35367,3,Target
DB01238,P07550,3,Target
DB01238,P08172,3,Target
DB01238,P08173,3,Target
DB01238,P08588,3,Target
DB01238,P08908,3,Target
DB01238,P08912,3,Target
DB01238,P08913,3,Target
DB01238,P11229,3,Target
DB01238,P14416,3,Target
DB01238,P18089,3,Target
DB01238,P18825,3,Target
DB01238,P20309,3,Target
DB01238,P21728,3,Target
DB01238,P21917,3,Target
DB01238,P21918,3,Target
DB01238,P25021,3,Target
DB01238,P28221,3,Target
DB01238,P28222,3,Target
DB01238,P28223,3,Target
DB01238,P28335,3,Target
DB01238,P28566,3,Target
DB01238,P31645,3,Target
DB01238,P34969,3,Target
DB01238,P35348,3,Target
DB01238,P35367,3,Target
DB01238,P35368,3,Target
DB01238,P35372,3,Target
DB01238,P35462,3,Target
DB01238,P41143,3,Target
DB01238,P41145,3,Target
DB01238,P41595,3,Target
DB01238,P46098,3,Target
DB01238,P47898,3,Target
DB01238,P50406,3,Target
DB01238,Q01959,3,Target
DB01238,Q9H3N8,3,Target
DB01238,Q9Y5N1,3,Target
DB01240,P43119,3,Target
DB01240,Q16647,3,Target
DB01240,Q9H244,3,Target
DB01241,O94956,3,Target
DB01241,Q07869,3,Target
DB01241,Q8TCC7,3,Target
DB01241,Q9NPD5,3,Target
DB01241,Q9Y6L6,3,Target
DB01242,P09211,3,Target
DB01242,P23975,3,Target
DB01242,P28223,3,Target
DB01242,P28335,3,Target
DB01242,P31645,3,Target
DB01242,P41595,3,Target
DB01245,P17787,3,Target
DB01245,P22303,3,Target
DB01245,P43681,3,Target
DB01245,Q15822,3,Target
DB01246,P35367,3,Target
DB01247,P21397,3,Target
DB01247,P27338,3,Target
DB01250,P01579,3,Target
DB01250,P51580,3,Target
DB01251,Q09428,3,Target
DB01251,Q15842,3,Target
DB01253,P35348,3,Target
DB01254,P00519,3,Target
DB01254,P06239,3,Target
DB01254,P06241,3,Target
DB01254,P07947,3,Target
DB01254,P07948,3,Target
DB01254,P09619,3,Target
DB01254,P09769,3,Target
DB01254,P10721,3,Target
DB01254,P11142,3,Target
DB01254,P11274,3,Target
DB01254,P12931,3,Target
DB01254,P29317,3,Target
DB01254,P41240,3,Target
DB01254,P42684,3,Target
DB01254,P42685,3,Target
DB01254,P51692,3,Target
DB01254,P54756,3,Target
DB01254,P54760,3,Target
DB01254,Q06187,3,Target
DB01254,Q06203,3,Target
DB01254,Q16539,3,Target
DB01254,Q92570,3,Target
DB01254,Q9NYL2,3,Target
DB01255,Q96RJ0,3,Target
DB01256,Q9A1X4,3,Target
DB01259,P00533,3,Target
DB01259,P04626,3,Target
DB01260,P04150,3,Target
DB01261,P27487,3,Target
DB01262,P26358,3,Target
DB01262,Q9UBC3,3,Target
DB01262,Q9Y6K1,3,Target
DB01263,P10613,3,Target
DB01264,Q72874,3,Target
DB01265,Q05486,3,Target
DB01267,P08908,3,Target
DB01267,P08913,3,Target
DB01267,P14416,3,Target
DB01267,P18089,3,Target
DB01267,P18825,3,Target
DB01267,P21728,3,Target
DB01267,P21917,3,Target
DB01267,P28221,3,Target
DB01267,P28223,3,Target
DB01267,P28335,3,Target
DB01267,P34969,3,Target
DB01267,P35348,3,Target
DB01267,P35367,3,Target
DB01267,P35368,3,Target
DB01267,P35462,3,Target
DB01268,P07333,3,Target
DB01268,P09619,3,Target
DB01268,P10721,3,Target
DB01268,P16234,3,Target
DB01268,P17948,3,Target
DB01268,P35916,3,Target
DB01268,P35968,3,Target
DB01268,P36888,3,Target
DB01273,P17787,3,Target
DB01273,P32297,3,Target
DB01273,P36544,3,Target
DB01273,P43681,3,Target
DB01273,Q15825,3,Target
DB01274,P07550,3,Target
DB01275,P13674,3,Target
DB01275,Q16665,3,Target
DB01275,Q16853,3,Target
DB01280,P09884,3,Target
DB01283,P23219,3,Target
DB01283,P35354,3,Target
DB01288,P07550,3,Target
DB01288,P08588,3,Target
DB01288,P13945,3,Target
DB01291,P07550,3,Target
DB01291,P08588,3,Target
DB01296,P01579,3,Target
DB01296,Q04206,3,Target
DB01297,P08588,3,Target
DB01298,P0AC13,3,Target
DB01299,P13922,3,Target
DB01299,Q27738,3,Target
DB01301,P0A7X3,3,Target
DB01319,Q72874,3,Target
DB01320,Q14524,3,Target
DB01324,P55017,3,Target
DB01325,P00915,3,Target
DB01325,P00918,3,Target
DB01325,P55011,3,Target
DB01325,P55017,3,Target
DB01325,Q13621,3,Target
DB01326,Q70KI2,3,Target
DB01327,P02918,3,Target
DB01327,P02919,3,Target
DB01327,P0AD65,3,Target
DB01327,P0AD68,3,Target
DB01327,P27169,3,Target
DB01327,P40933,3,Target
DB01327,P60568,3,Target
DB01327,P76577,3,Target
DB01328,P02918,3,Target
DB01328,P02919,3,Target
DB01328,P0AD65,3,Target
DB01328,P0AD68,3,Target
DB01328,P24228,3,Target
DB01329,P02918,3,Target
DB01329,P02919,3,Target
DB01329,P08506,3,Target
DB01329,P0AD65,3,Target
DB01329,P0AD68,3,Target
DB01329,P0AEB2,3,Target
DB01329,P24228,3,Target
DB01329,Q07806,3,Target
DB01329,Q9X6W0,3,Target
DB01330,Q75Y35,3,Target
DB01331,P02918,3,Target
DB01331,P02919,3,Target
DB01331,P08506,3,Target
DB01331,P0A3M6,3,Target
DB01331,P0AD68,3,Target
DB01331,P0AEB2,3,Target
DB01331,P0AFI5,3,Target
DB01331,P24228,3,Target
DB01331,Q75Y35,3,Target
DB01331,Q7CRA4,3,Target
DB01331,Q8DNB6,3,Target
DB01331,Q8DR59,3,Target
DB01333,P02918,3,Target
DB01336,P08172,3,Target
DB01336,Q15822,3,Target
DB01337,P08172,3,Target
DB01337,P20309,3,Target
DB01337,Q15822,3,Target
DB01338,P08172,3,Target
DB01338,P20309,3,Target
DB01338,Q15822,3,Target
DB01339,Q15822,3,Target
DB01340,P12821,3,Target
DB01348,P12821,3,Target
DB01357,P03372,3,Target
DB01359,P07550,3,Target
DB01359,P08588,3,Target
DB01359,P08908,3,Target
DB01359,P28222,3,Target
DB01364,P07550,3,Target
DB01364,P08588,3,Target
DB01364,P23975,3,Target
DB01364,P35348,3,Target
DB01366,P07550,3,Target
DB01367,P10415,3,Target
DB01367,P27338,3,Target
DB01380,P04083,3,Target
DB01380,P04150,3,Target
DB01382,P48048,3,Target
DB01382,Q09428,3,Target
DB01392,P08908,3,Target
DB01392,P08913,3,Target
DB01392,P14416,3,Target
DB01392,P18089,3,Target
DB01392,P18825,3,Target
DB01392,P28221,3,Target
DB01392,P28222,3,Target
DB01392,P28223,3,Target
DB01392,P28335,3,Target
DB01392,P35462,3,Target
DB01392,P41595,3,Target
DB01393,O75469,3,Target
DB01393,P19793,3,Target
DB01393,P28702,3,Target
DB01393,P37231,3,Target
DB01393,P48443,3,Target
DB01393,Q03181,3,Target
DB01393,Q07869,3,Target
DB01394,P07437,3,Target
DB01395,P04150,3,Target
DB01395,P06401,3,Target
DB01395,P08235,3,Target
DB01395,P10275,3,Target
DB01396,P05023,3,Target
DB01399,P23219,3,Target
DB01399,P35354,3,Target
DB01400,P22303,3,Target
DB01403,P08172,3,Target
DB01403,P08173,3,Target
DB01403,P08912,3,Target
DB01403,P08913,3,Target
DB01403,P11229,3,Target
DB01403,P14416,3,Target
DB01403,P18089,3,Target
DB01403,P18825,3,Target
DB01403,P20309,3,Target
DB01403,P21728,3,Target
DB01403,P21917,3,Target
DB01403,P21918,3,Target
DB01403,P25100,3,Target
DB01403,P28223,3,Target
DB01403,P28335,3,Target
DB01403,P35348,3,Target
DB01403,P35367,3,Target
DB01403,P35368,3,Target
DB01403,P35462,3,Target
DB01406,P03372,3,Target
DB01406,P06401,3,Target
DB01406,P10275,3,Target
DB01406,P13500,3,Target
DB01406,P30968,3,Target
DB01406,Q96P88,3,Target
DB01407,P01138,3,Target
DB01407,P01375,3,Target
DB01407,P07550,3,Target
DB01407,P08588,3,Target
DB01407,P13945,3,Target
DB01409,P08172,3,Target
DB01409,P08173,3,Target
DB01409,P08912,3,Target
DB01409,P11229,3,Target
DB01409,P20309,3,Target
DB01410,P04150,3,Target
DB01413,P0AD65,3,Target
DB01413,P0AD68,3,Target
DB01413,Q51504,3,Target
DB01413,Q9X6V3,3,Target
DB01415,P02918,3,Target
DB01415,P02919,3,Target
DB01415,P0AD65,3,Target
DB01415,P0AD68,3,Target
DB01416,P0AD68,3,Target
DB01418,Q9BQB6,3,Target
DB01419,P23219,3,Target
DB01419,P35354,3,Target
DB01421,Q5SHN7,3,Target
DB01426,Q14524,3,Target
DB01427,P01375,3,Target
DB01427,Q13370,3,Target
DB01427,Q14432,3,Target
DB01428,P03372,3,Target
DB01428,P06401,3,Target
DB01428,P10275,3,Target
DB01428,Q92731,3,Target
DB01430,P05023,3,Target
DB01435,P23219,3,Target
DB01435,P35354,3,Target
DB01436,O15528,3,Target
DB01436,P11473,3,Target
DB01436,P19793,3,Target
DB01438,P35498,3,Target
DB01580,P07550,3,Target
DB01580,P08588,3,Target
DB01580,P13945,3,Target
DB01581,P0AC13,3,Target
DB01582,P0AC13,3,Target
DB01586,P52895,3,Target
DB01586,Q96RI1,3,Target
DB01591,P08172,3,Target
DB01591,P08173,3,Target
DB01591,P08912,3,Target
DB01591,P11229,3,Target
DB01591,P20309,3,Target
DB01595,P35498,3,Target
DB01597,P16444,3,Target
DB01598,P02918,3,Target
DB01598,P02919,3,Target
DB01598,P0AD65,3,Target
DB01598,P42971,3,Target
DB01598,P72355,3,Target
DB01599,O95477,3,Target
DB01599,P23141,3,Target
DB01600,P23219,3,Target
DB01600,P35354,3,Target
DB01601,Q72874,3,Target
DB01603,P0A3M6,3,Target
DB01603,Q53707,3,Target
DB01603,Q75Y35,3,Target
DB01603,Q7CRA4,3,Target
DB01603,Q8DNB6,3,Target
DB01603,Q8DR59,3,Target
DB01604,Q8XJ01,3,Target
DB01605,Q8XJ01,3,Target
DB01606,P0AD63,3,Target
DB01606,P18251,3,Target
DB01606,P62594,3,Target
DB01607,C1KC03,3,Target
DB01608,P08913,3,Target
DB01608,P10275,3,Target
DB01608,P21728,3,Target
DB01608,P35368,3,Target
DB01611,Q9BYF1,3,Target
DB01611,Q9NR96,3,Target
DB01611,Q9NYK1,3,Target
DB01612,P16066,3,Target
DB01613,P16066,3,Target
DB01613,P20594,3,Target
DB01616,P08908,3,Target
DB01618,P08908,3,Target
DB01618,P11229,3,Target
DB01618,P14416,3,Target
DB01618,P28223,3,Target
DB01619,P35367,3,Target
DB01620,P35367,3,Target
DB01620,Q14994,3,Target
DB01620,Q9H3N8,3,Target
DB01621,P08908,3,Target
DB01621,P14416,3,Target
DB01621,P21728,3,Target
DB01621,P28223,3,Target
DB01623,P14416,3,Target
DB01623,P21728,3,Target
DB01623,P28223,3,Target
DB01624,P08913,3,Target
DB01624,P14416,3,Target
DB01624,P21728,3,Target
DB01624,P21918,3,Target
DB01624,P28223,3,Target
DB01624,P35348,3,Target
DB01624,P35367,3,Target
DB01625,P08173,3,Target
DB01625,P20309,3,Target
DB01626,P21397,3,Target
DB01626,P27338,3,Target
DB01628,P35354,3,Target
DB01632,P00492,3,Target
DB01632,P07741,3,Target
DB01632,P08870,3,Target
DB01632,Q27796,3,Target
DB01632,Q8VP84,3,Target
DB01632,Q9NWZ5,3,Target
DB01656,P27815,3,Target
DB01656,Q07343,3,Target
DB01656,Q08493,3,Target
DB01656,Q08499,3,Target
DB01698,P16152,3,Target
DB01698,P42330,3,Target
DB01708,O75469,3,Target
DB01708,P03372,3,Target
DB01708,P10275,3,Target
DB01708,Q07869,3,Target
DB01708,Q14994,3,Target
DB01708,Q92731,3,Target
DB01708,Q99720,3,Target
DB01718,P9WPB7,3,Target
DB01718,Q79FX6,3,Target
DB01744,O75762,3,Target
DB01744,P00183,3,Target
DB01744,Q7Z2W7,3,Target
DB01744,Q8NER1,3,Target
DB01744,Q8NET8,3,Target
DB01764,P50870,3,Target
DB01783,P0A6I3,3,Target
DB01839,Q8GEZ8,3,Target
DB01892,O75469,3,Target
DB01892,P09917,3,Target
DB01892,P23219,3,Target
DB01956,O75311,3,Target
DB01956,P23415,3,Target
DB01956,P23416,3,Target
DB01956,P37610,3,Target
DB01956,P54965,3,Target
DB01956,Q13224,3,Target
DB01956,Q9UBS5,3,Target
DB01987,P0AFG8,3,Target
DB01987,P23234,3,Target
DB01987,P27302,3,Target
DB01987,P27696,3,Target
DB01987,P94692,3,Target
DB01987,Q9LCV9,3,Target
DB02266,P10275,3,Target
DB02266,P23219,3,Target
DB02266,P35354,3,Target
DB02266,P37231,3,Target
DB02266,P42330,3,Target
DB02266,Q07869,3,Target
DB02300,P11473,3,Target
DB02530,O75899,3,Target
DB02530,P50440,3,Target
DB02530,Q9UBS5,3,Target
DB02546,O15379,3,Target
DB02546,O67135,3,Target
DB02546,Q13547,3,Target
DB02546,Q92769,3,Target
DB02546,Q9BY41,3,Target
DB02546,Q9UBN7,3,Target
DB02659,P00326,3,Target
DB02659,P00395,3,Target
DB02659,P00403,3,Target
DB02659,P00414,3,Target
DB02659,P04054,3,Target
DB02659,P09669,3,Target
DB02659,P10176,3,Target
DB02659,P10606,3,Target
DB02659,P13073,3,Target
DB02659,P14854,3,Target
DB02659,P15954,3,Target
DB02659,P20674,3,Target
DB02659,P22830,3,Target
DB02659,P23141,3,Target
DB02659,P24310,3,Target
DB02659,P24311,3,Target
DB02659,P51161,3,Target
DB02659,P54965,3,Target
DB02659,P62508,3,Target
DB02659,Q02221,3,Target
DB02659,Q7KZA3,3,Target
DB02659,Q8TDU6,3,Target
DB02659,Q96RI1,3,Target
DB02701,P00338,3,Target
DB02701,P09874,3,Target
DB02701,P11439,3,Target
DB02701,Q10588,3,Target
DB02701,Q9NXA8,3,Target
DB02703,P00484,3,Target
DB02703,P13551,3,Target
DB02703,P62580,3,Target
DB02772,O00244,3,Target
DB02772,P00811,3,Target
DB02772,P05655,3,Target
DB02772,P22340,3,Target
DB02772,P61626,3,Target
DB02772,P68133,3,Target
DB02772,P71119,3,Target
DB02772,P83689,3,Target
DB02772,Q59976,3,Target
DB02772,Q8TE23,3,Target
DB02772,Q9L5C8,3,Target
DB02772,Q9Y3I0,3,Target
DB02772,Q9ZEU2,3,Target
DB02789,O00204,3,Target
DB02789,O75469,3,Target
DB02893,P50579,3,Target
DB02893,Q9KQN0,3,Target
DB02925,Q13621,3,Target
DB02959,Q9RVD6,3,Target
DB03017,O00206,3,Target
DB03017,P02788,3,Target
DB03017,P02929,3,Target
DB03017,P04936,3,Target
DB03017,P06971,3,Target
DB03017,P07360,3,Target
DB03017,P0A953,3,Target
DB03017,P0AAI5,3,Target
DB03017,P11766,3,Target
DB03017,P14555,3,Target
DB03017,P17900,3,Target
DB03017,P41235,3,Target
DB03017,P98155,3,Target
DB03017,P9WNG3,3,Target
DB03017,Q07869,3,Target
DB03017,Q82122,3,Target
DB03017,Q9I194,3,Target
DB03017,Q9NZD2,3,Target
DB03017,Q9UNK4,3,Target
DB03017,Q9Y6Y9,3,Target
DB03085,P11413,3,Target
DB03088,O43612,3,Target
DB03088,O68601,3,Target
DB03088,P00091,3,Target
DB03088,P00138,3,Target
DB03088,P01709,3,Target
DB03088,P04746,3,Target
DB03088,P0CG04,3,Target
