DrugID,UniprotID,ActionLabel,ActionType,TargetType,Organism
DB01393,Q07869,1,Agonist,Target,Humans
DB01394,P07437,2,"Inhibitor, Binder",Target,Humans
DB01395,P06401,1,Agonist,Target,Humans
DB01395,P08235,2,Antagonist,Target,Humans
DB01395,P10275,2,Antagonist,Target,Humans
DB01396,P05023,2,Inhibitor,Target,Humans
DB01399,P23219,2,Inhibitor,Target,Humans
DB01399,P35354,2,Inhibitor,Target,Humans
DB01400,P22303,2,Inhibitor,Target,Humans
DB01403,P08172,2,Antagonist,Target,Humans
DB01403,P08173,2,Antagonist,Target,Humans
DB01403,P08912,2,Antagonist,Target,Humans
DB01403,P08913,2,Antagonist,Target,Humans
DB01403,P11229,2,Antagonist,Target,Humans
DB01403,P14416,2,Antagonist,Target,Humans
DB01403,P18089,2,Antagonist,Target,Humans
DB01403,P18825,2,Antagonist,Target,Humans
DB01403,P20309,2,Antagonist,Target,Humans
DB01403,P21728,2,Antagonist,Target,Humans
DB01403,P21917,2,Antagonist,Target,Humans
DB01403,P21918,2,Antagonist,Target,Humans
DB01403,P25100,2,Antagonist,Target,Humans
DB01403,P28223,2,Antagonist,Target,Humans
DB01403,P28335,2,Antagonist,Target,Humans
DB01403,P35348,2,Antagonist,Target,Humans
DB01403,P35367,2,Antagonist,Target,Humans
DB01403,P35368,2,Antagonist,Target,Humans
DB01403,P35462,2,Antagonist,Target,Humans
DB01406,P03372,1,Agonist,Target,Humans
DB01406,P06401,1,Agonist,Target,Humans
DB01406,P10275,1,Agonist,Target,Humans
DB01406,P13500,2,Inhibitor,Target,Humans
DB01407,P07550,1,Agonist,Target,Humans
DB01407,P08588,1,Agonist,Target,Humans
DB01407,P13945,1,Agonist,Target,Humans
DB01409,P08172,2,Antagonist,Target,Humans
DB01409,P11229,2,Antagonist,Target,Humans
DB01409,P20309,2,Antagonist,Target,Humans
DB01410,P04150,1,Agonist,Target,Humans
DB01413,P0AD65,2,Inhibitor,Target,Escherichia coli (strain K12)
DB01413,P0AD68,2,Inhibitor,Target,Escherichia coli (strain K12)
DB01413,Q51504,2,Inhibitor,Target,Pseudomonas aeruginosa
DB01413,Q9X6V3,2,Inhibitor,Target,Pseudomonas aeruginosa
DB01415,P02918,2,Inhibitor,Target,Escherichia coli (strain K12)
DB01415,P02919,2,Inhibitor,Target,Escherichia coli (strain K12)
DB01415,P0AD65,2,Inhibitor,Target,Escherichia coli (strain K12)
DB01415,P0AD68,2,Inhibitor,Target,Escherichia coli (strain K12)
DB01416,P0AD68,2,Inhibitor,Target,Escherichia coli (strain K12)
DB01418,Q9BQB6,2,Inhibitor,Target,Humans
DB01419,P23219,2,Inhibitor,Target,Humans
DB01419,P35354,2,Inhibitor,Target,Humans
DB01421,Q5SHN7,2,Inhibitor,Target,Thermus thermophilus (strain HB8 / ATCC 27634 / DSM 579)
DB01426,Q14524,2,Inhibitor,Target,Humans
DB01427,P01375,2,Inhibitor,Target,Humans
DB01427,Q13370,2,Inhibitor,Target,Humans
DB01427,Q14432,2,Inhibitor,Target,Humans
DB01428,P06401,2,Antagonist,Target,Humans
DB01428,P10275,2,Antagonist,Target,Humans
DB01435,P23219,2,Inhibitor,Target,Humans
DB01435,P35354,2,Inhibitor,Target,Humans
DB01436,P11473,1,Agonist,Target,Humans
DB01438,P35498,2,Inhibitor,Target,Humans
DB01580,P07550,2,Antagonist,Target,Humans
DB01580,P08588,2,Antagonist,Target,Humans
DB01581,P0AC13,2,Inhibitor,Target,Escherichia coli (strain K12)
DB01582,P0AC13,2,Inhibitor,Target,Escherichia coli (strain K12)
DB01586,P52895,1,Inducer,Target,Humans
DB01591,P08172,2,Antagonist,Target,Humans
DB01591,P08173,2,Antagonist,Target,Humans
DB01591,P08912,2,Antagonist,Target,Humans
DB01591,P11229,2,Antagonist,Target,Humans
DB01591,P20309,2,Antagonist,Target,Humans
DB01597,P16444,2,Inhibitor,Target,Humans
DB01598,P02918,2,Inhibitor,Target,Escherichia coli (strain K12)
DB01598,P02919,2,Inhibitor,Target,Escherichia coli (strain K12)
DB01598,P0AD65,2,Inhibitor,Target,Escherichia coli (strain K12)
DB01598,P42971,2,Inhibitor,Target,Bacillus subtilis (strain 168)
DB01599,O95477,2,Inhibitor,Target,Humans
DB01600,P23219,2,Inhibitor,Target,Humans
DB01600,P35354,2,Inhibitor,Target,Humans
DB01601,Q72874,2,Inhibitor,Target,Human immunodeficiency virus 1
DB01603,P0A3M6,2,Inhibitor,Target,Streptococcus pneumoniae (strain ATCC BAA-255 / R6)
DB01603,Q53707,2,Inhibitor,Target,Staphylococcus aureus
DB01603,Q75Y35,2,Inhibitor,Target,Streptococcus pneumoniae
DB01603,Q7CRA4,2,Inhibitor,Target,Streptococcus pneumoniae (strain ATCC BAA-255 / R6)
DB01603,Q8DNB6,2,Inhibitor,Target,Streptococcus pneumoniae (strain ATCC BAA-255 / R6)
DB01603,Q8DR59,2,Inhibitor,Target,Streptococcus pneumoniae (strain ATCC BAA-255 / R6)
DB01604,Q8XJ01,2,Inhibitor,Target,Clostridium perfringens (strain 13 / Type A)
DB01605,Q8XJ01,2,Inhibitor,Target,Clostridium perfringens (strain 13 / Type A)
DB01606,P0AD63,2,Inhibitor,Target,Escherichia coli
DB01606,P18251,2,Inhibitor,Target,Enterobacter cloacae
DB01606,P62594,2,Inhibitor,Target,Salmonella typhi
DB01607,C1KC03,2,Inhibitor,Target,Staphylococcus aureus
DB01608,P08913,2,Antagonist,Target,Humans
DB01608,P21728,2,Antagonist,Target,Humans
DB01608,P35368,2,Antagonist,Target,Humans
DB01611,Q9NR96,2,Antagonist,Target,Humans
DB01611,Q9NYK1,2,Antagonist,Target,Humans
DB01612,P16066,1,Agonist,Target,Humans
DB01613,P16066,1,Agonist,Target,Humans
DB01613,P20594,1,Agonist,Target,Humans
DB01616,P08908,2,Antagonist,Target,Humans
DB01618,P08908,2,Antagonist,Target,Humans
DB01618,P14416,2,Antagonist,Target,Humans
DB01618,P28223,2,Antagonist,Target,Humans
DB01619,P35367,2,Antagonist,Target,Humans
DB01620,P35367,2,Inverse agonist,Target,Humans
DB01620,Q9H3N8,2,Inverse agonist,Target,Humans
DB01621,P08908,2,Antagonist,Target,Humans
DB01621,P14416,2,Antagonist,Target,Humans
DB01621,P21728,2,Antagonist,Target,Humans
DB01621,P28223,2,Antagonist,Target,Humans
DB01623,P14416,2,Antagonist,Target,Humans
DB01623,P21728,2,Antagonist,Target,Humans
DB01623,P28223,2,Antagonist,Target,Humans
DB01624,P08913,2,Antagonist,Target,Humans
DB01624,P14416,2,Antagonist,Target,Humans
DB01624,P21728,2,Antagonist,Target,Humans
DB01624,P21918,2,Antagonist,Target,Humans
DB01624,P28223,2,Antagonist,Target,Humans
DB01624,P35348,2,Antagonist,Target,Humans
DB01624,P35367,2,Antagonist,Target,Humans
DB01625,P08173,2,Antagonist,Target,Humans
DB01625,P20309,2,Antagonist,Target,Humans
DB01626,P21397,2,Inhibitor,Target,Humans
DB01626,P27338,2,Inhibitor,Target,Humans
DB01628,P35354,2,Inhibitor,Target,Humans
DB01656,P27815,2,Inhibitor,Target,Humans
DB01656,Q07343,2,Inhibitor,Target,Humans
DB01656,Q08493,2,Inhibitor,Target,Humans
DB01656,Q08499,2,Inhibitor,Target,Humans
DB01708,O75469,1,Activator,Target,Humans
DB01708,P10275,1,Agonist,Target,Humans
DB01708,Q07869,1,Activator,Target,Humans
DB01708,Q14994,1,Activator,Target,Humans
DB01708,Q92731,1,Activator,Target,Humans
DB01708,Q99720,1,Agonist,Target,Humans
DB01744,O75762,2,Inhibitor,Target,Humans
DB01744,Q7Z2W7,1,Activator,Target,Humans
DB01744,Q8NER1,1,"Agonist, Activator",Target,Humans
DB01744,Q8NET8,1,"Agonist, Activator",Target,Humans
DB01764,P50870,2,Inhibitor,Target,Enterococcus faecium
DB01892,P09917,2,Inhibitor,Target,Humans
DB01892,P23219,2,Inhibitor,Target,Humans
DB01956,O75311,1,Agonist,Target,Humans
DB01956,P23415,1,Agonist,Target,Humans
DB01956,P23416,1,Agonist,Target,Humans
DB01956,Q13224,2,Inhibitor,Target,Humans
DB01956,Q9UBS5,1,Agonist,Target,Humans
DB02266,P37231,1,Agonist,Target,Humans
DB02266,Q07869,1,Activator,Target,Humans
DB02300,P11473,2,Antagonist,Target,Humans
DB02546,O15379,2,Inhibitor,Target,Humans
DB02546,Q13547,2,Inhibitor,Target,Humans
DB02546,Q92769,2,Inhibitor,Target,Humans
DB02546,Q9UBN7,2,Inhibitor,Target,Humans
DB02703,P00484,2,Inhibitor,Target,Escherichia coli
DB02703,P13551,2,Inhibitor,Target,Thermus thermophilus
DB02703,P62580,2,Inhibitor,Target,Salmonella typhi
DB02925,Q13621,2,Inhibitor,Target,Humans
DB03085,P11413,2,Inhibitor,Target,Humans
DB03310,P10620,1,Activator,Target,Humans
DB03310,P28161,1,Activator,Target,Humans
DB03312,Q91CQ6,2,Inhibitor,Target,Human herpesvirus 1
DB03754,P05067,2,Inhibitor,Target,Humans
DB03756,P19793,1,Activator,Target,Humans
DB03756,P28702,1,Activator,Target,Humans
DB03756,P36956,2,Inhibitor,Target,Humans
DB03756,P48443,1,Activator,Target,Humans
DB03904,P00378,1,Activator,Target,Gallus gallus
DB04209,P29973,2,Blocker,Target,Humans
DB04209,P98170,2,"Antagonist, Inhibitor",Target,Humans
DB04209,Q12791,2,Inhibitor,Target,Humans
DB04272,C7C422,2,Inhibitor,Target,Klebsiella pneumoniae
DB04272,P05042,2,Inhibitor,Target,Escherichia coli (strain K12)
DB04272,P15121,2,Inhibitor,Target,Humans
DB04272,P39126,2,"Substrate, Inhibitor",Target,Bacillus subtilis (strain 168)
DB04339,Q63HM9,2,Inhibitor,Target,Humans
DB04339,Q9UNP4,1,Inducer,Target,Humans
DB04573,P03372,1,Agonist,Target,Humans
DB04573,Q92731,1,Agonist,Target,Humans
DB04574,P03372,1,Agonist,Target,Humans
DB04574,Q92731,1,Agonist,Target,Humans
DB04575,P03372,1,"Agonist, Modulator",Target,Humans
DB04794,P10613,2,Inhibitor,Target,Yeast
DB04835,P51681,2,Antagonist,Target,Humans
DB04838,P54289,2,Inhibitor,Target,Humans
DB04839,P10275,2,Antagonist,Target,Humans
DB04840,P23975,1,Inducer,Target,Humans
DB04841,O43497,2,Inhibitor,Target,Humans
DB04841,O95180,2,Inhibitor,Target,Humans
DB04841,P0DP23,2,Antagonist,Target,Humans
DB04841,P35367,2,Antagonist,Target,Humans
DB04841,Q9P0X4,2,Inhibitor,Target,Humans
DB04842,P14416,2,Antagonist,Target,Humans
DB04842,P28223,2,Antagonist,Target,Humans
DB04842,Q06432,2,Inhibitor,Target,Humans
DB04843,P11229,2,Antagonist,Target,Humans
DB04843,P20309,2,Antagonist,Target,Humans
DB04844,P14416,2,Inhibitor,Target,Humans
DB04844,Q05940,2,Inhibitor,Target,Humans
DB04845,Q13509,2,Inhibitor,Target,Humans
DB04846,P07550,1,Agonist,Target,Humans
DB04846,P08588,2,Antagonist,Target,Humans
DB04846,P08913,2,Antagonist,Target,Humans
DB04846,P13945,1,Agonist,Target,Humans
DB04846,P18089,2,Antagonist,Target,Humans
DB04846,P18825,2,Antagonist,Target,Humans
DB04854,P47989,2,Inhibitor,Target,Humans
DB04855,O00305,2,Inhibitor,Target,Humans
DB04855,O60840,2,Inhibitor,Target,Humans
DB04855,O95069,2,Inhibitor,Target,Humans
DB04855,P08588,2,Antagonist,Target,Humans
DB04855,P08913,2,Antagonist,Target,Humans
DB04855,P10827,2,Inhibitor,Target,Humans
DB04855,P18089,2,Antagonist,Target,Humans
DB04855,P18825,2,Antagonist,Target,Humans
DB04855,P25100,2,Antagonist,Target,Humans
DB04855,P32418,2,Inhibitor,Target,Humans
DB04855,P35348,2,Antagonist,Target,Humans
DB04855,P35368,2,Antagonist,Target,Humans
DB04855,P48549,2,Inhibitor,Target,Humans
DB04855,P51787,2,Inhibitor,Target,Humans
DB04855,P54284,2,Inhibitor,Target,Humans
DB04855,Q01668,2,Inhibitor,Target,Humans
DB04855,Q02641,2,Inhibitor,Target,Humans
DB04855,Q08289,2,Inhibitor,Target,Humans
DB04855,Q12809,2,Inhibitor,Target,Humans
DB04855,Q13698,2,Inhibitor,Target,Humans
DB04855,Q13936,2,Inhibitor,Target,Humans
DB04855,Q14524,2,Inhibitor,Target,Humans
DB04855,Q9UK17,2,Inhibitor,Target,Humans
DB04861,P07550,2,Antagonist,Target,Humans
DB04861,P08588,2,Antagonist,Target,Humans
DB04861,P13945,1,Agonist,Target,Humans
DB04864,P22303,2,Inhibitor,Target,Humans
DB04865,P20276,2,Antagonist,Target,Haloarcula marismortui (strain ATCC 43049 / DSM 3752 / JCM 8966 / VKM B-1809)
DB04865,P39023,2,Antagonist,Target,Humans
DB04868,P00519,2,Inhibitor,Target,Humans
DB04868,P10721,2,Antagonist,Target,Humans
DB04876,P27487,2,Inhibitor,Target,Humans
DB04880,Q14432,2,Inhibitor,Target,Humans
DB04890,P35367,2,Antagonist,Target,Humans
DB04896,P23975,2,Inhibitor,Target,Humans
DB04896,P31645,2,Inhibitor,Target,Humans
DB04908,P08908,1,Agonist,Target,Humans
DB04908,P28223,2,Antagonist,Target,Humans
DB04930,P35498,2,Inhibitor,Target,Humans
DB04946,P08908,2,Antagonist,Target,Humans
DB04946,P14416,2,Antagonist,Target,Humans
DB04946,P18825,2,Antagonist,Target,Humans
DB04946,P21728,2,Antagonist,Target,Humans
DB04946,P21917,2,Antagonist,Target,Humans
DB04946,P28223,2,Antagonist,Target,Humans
DB04946,P34969,2,Antagonist,Target,Humans
DB04946,P35348,2,Antagonist,Target,Humans
DB04946,P35367,2,Antagonist,Target,Humans
DB04946,P35462,2,Antagonist,Target,Humans
DB04946,P50406,2,Antagonist,Target,Humans
DB04948,P08908,1,Agonist,Target,Humans
DB04948,P08913,1,Agonist,Target,Humans
DB04948,P28221,1,Agonist,Target,Humans
DB04948,P28335,1,Agonist,Target,Humans
DB04948,P34969,1,Agonist,Target,Humans
DB04948,P35348,1,Agonist,Target,Humans
DB05039,P07550,1,Agonist,Target,Humans
DB05219,P27815,2,Inhibitor,Target,Humans
DB05219,Q07343,2,Inhibitor,Target,Humans
DB05219,Q08493,2,Inhibitor,Target,Humans
DB05219,Q08499,2,Inhibitor,Target,Humans
DB05239,Q02750,2,Inhibitor,Target,Humans
DB05246,O43497,2,Inhibitor,Target,Humans
DB05271,P08908,1,Agonist,Target,Humans
DB05271,P14416,1,Agonist,Target,Humans
DB05271,P18089,2,Antagonist,Target,Humans
DB05271,P21728,1,Agonist,Target,Humans
DB05271,P21917,1,Agonist,Target,Humans
DB05271,P21918,1,Agonist,Target,Humans
DB05271,P35462,1,Agonist,Target,Humans
DB05294,P00533,2,Inhibitor,Target,Humans
DB05294,P15692,2,Inhibitor,Target,Humans
DB05294,Q02763,2,Inhibitor,Target,Humans
DB05294,Q13882,2,Inhibitor,Target,Humans
DB05316,P28223,2,Inverse agonist,Target,Humans
DB05316,P28335,2,Inverse agonist,Target,Humans
DB05351,P20648,2,Inhibitor,Target,Humans
DB05351,P51164,2,Inhibitor,Target,Humans
DB05381,P25021,1,Agonist,Target,Humans
DB05381,P35367,1,Agonist,Target,Humans
DB05381,Q9H3N8,1,Agonist,Target,Humans
DB05381,Q9Y5N1,1,Agonist,Target,Humans
DB05676,Q86V67,2,Antagonist,Target,Humans
DB05812,P05093,2,Inhibitor,Target,Humans
DB05990,Q96RI1,1,Agonist,Target,Humans
DB06016,P08908,1,"Agonist, Partial agonist",Target,Humans
DB06016,P14416,1,"Agonist, Partial agonist",Target,Humans
DB06016,P28223,2,Antagonist,Target,Humans
DB06016,P35367,2,Antagonist,Target,Humans
DB06016,P35462,1,"Agonist, Partial agonist",Target,Humans
DB06016,P41595,2,Antagonist,Target,Humans
DB06077,P28223,2,Antagonist,Target,Humans
DB06077,P31645,2,Inhibitor,Target,Humans
DB06137,P07437,2,Inhibitor,Target,Humans
DB06137,P12931,2,Inhibitor,Target,Humans
DB06147,Q27738,2,Inhibitor,Target,Plasmodium falciparum
DB06148,P08908,2,Blocker,Target,Humans
DB06148,P08913,2,Antagonist,Target,Humans
DB06148,P14416,2,Antagonist,Target,Humans
DB06148,P18089,2,Antagonist,Target,Humans
DB06148,P18825,2,Antagonist,Target,Humans
DB06148,P23975,2,Inhibitor,Target,Humans
DB06148,P28223,2,Antagonist,Target,Humans
DB06148,P28335,2,Antagonist,Target,Humans
DB06148,P31645,2,Inhibitor,Target,Humans
DB06148,P34969,2,Antagonist,Target,Humans
DB06148,P35367,2,Antagonist,Target,Humans
DB06148,P41145,1,Agonist,Target,Humans
DB06151,O14920,2,Inhibitor,Target,Humans
DB06151,O15111,2,Inhibitor,Target,Humans
DB06151,O15399,1,Activator,Target,Humans
DB06151,Q05586,1,Activator,Target,Humans
DB06151,Q12879,1,Activator,Target,Humans
DB06151,Q13224,1,Activator,Target,Humans
DB06151,Q8TCU5,1,Activator,Target,Humans
DB06151,Q9UPY5,1,Activator,Target,Humans
DB06152,P48551,1,Agonist,Target,Humans
DB06153,P08172,2,Antagonist,Target,Humans
DB06153,P08913,2,Antagonist,Target,Humans
DB06153,P11229,2,Antagonist,Target,Humans
DB06153,P18089,2,Antagonist,Target,Humans
DB06153,P18825,2,Antagonist,Target,Humans
DB06153,P20309,2,Antagonist,Target,Humans
DB06153,P25100,2,Antagonist,Target,Humans
DB06153,P28222,2,Antagonist,Target,Humans
DB06153,P28223,2,Antagonist,Target,Humans
DB06153,P28335,2,Antagonist,Target,Humans
DB06153,P35348,2,Antagonist,Target,Humans
DB06153,P35367,2,Antagonist,Target,Humans
DB06153,P35368,2,Antagonist,Target,Humans
DB06153,P41595,2,Antagonist,Target,Humans
DB06154,P68871,1,Agonist,Target,Humans
DB06154,P69905,1,Agonist,Target,Humans
DB06155,P21554,2,Antagonist,Target,Humans
DB06176,P56524,2,Inhibitor,Target,Humans
DB06176,Q13547,2,"Antagonist, Inhibitor",Target,Humans
DB06176,Q92769,2,"Antagonist, Inhibitor",Target,Humans
DB06176,Q9UBN7,2,Inhibitor,Target,Humans
DB06201,P41594,2,Inhibitor,Target,Humans
DB06202,P34972,2,Inverse agonist,Target,Humans
DB06202,Q92731,1,Agonist,Target,Humans
DB06203,P27487,2,Inhibitor,Target,Humans
DB06204,P23975,2,Inhibitor,Target,Humans
DB06204,P31645,2,Inhibitor,Target,Humans
DB06204,P35372,1,Agonist,Target,Humans
DB06207,P25100,2,Antagonist,Target,Humans
DB06207,P35348,2,Antagonist,Target,Humans
DB06207,P35368,2,Antagonist,Target,Humans
DB06209,Q9H244,2,Antagonist,Target,Humans
DB06210,P40238,1,Agonist,Target,Humans
DB06211,P02918,2,"Antagonist, Inhibitor",Target,Escherichia coli (strain K12)
DB06211,P02919,2,"Antagonist, Inhibitor",Target,Escherichia coli (strain K12)
DB06211,P0AD65,2,"Antagonist, Inhibitor",Target,Escherichia coli (strain K12)
DB06211,P72355,2,"Antagonist, Inhibitor",Target,Staphylococcus aureus
DB06211,Q51504,2,"Antagonist, Inhibitor",Target,Pseudomonas aeruginosa
DB06212,P30518,2,Antagonist,Target,Humans
DB06212,P37288,2,Antagonist,Target,Humans
DB06213,P29274,1,Agonist,Target,Humans
DB06216,P07550,2,Antagonist,Target,Humans
DB06216,P08588,2,Antagonist,Target,Humans
DB06216,P08908,2,Antagonist,Target,Humans
DB06216,P08913,2,Antagonist,Target,Humans
DB06216,P14416,2,Antagonist,Target,Humans
DB06216,P18089,2,Antagonist,Target,Humans
DB06216,P18825,2,Antagonist,Target,Humans
DB06216,P21728,2,Antagonist,Target,Humans
DB06216,P21917,2,Antagonist,Target,Humans
DB06216,P25021,2,Antagonist,Target,Humans
DB06216,P28222,2,Antagonist,Target,Humans
DB06216,P28223,2,Antagonist,Target,Humans
DB06216,P28335,2,Antagonist,Target,Humans
DB06216,P34969,2,Antagonist,Target,Humans
DB06216,P35348,2,Antagonist,Target,Humans
DB06216,P35367,2,Antagonist,Target,Humans
DB06216,P35462,2,Antagonist,Target,Humans
DB06216,P41595,2,Antagonist,Target,Humans
DB06216,P47898,2,Antagonist,Target,Humans
DB06216,P50406,2,Antagonist,Target,Humans
DB06217,P22460,2,Blocker,Target,Humans
DB06217,Q12809,2,Blocker,Target,Humans
DB06217,Q14524,2,Blocker,Target,Humans
DB06217,Q9UK17,2,Blocker,Target,Humans
DB06228,P00742,2,Antagonist,Target,Humans
DB06237,O76074,2,Inhibitor,Target,Humans
DB06262,P00439,2,Inhibitor,Target,Humans
DB06262,P07550,1,Agonist,Target,Humans
DB06262,P08588,1,Agonist,Target,Humans
DB06262,P08913,1,Agonist,Target,Humans
DB06262,P13945,1,Agonist,Target,Humans
DB06262,P18089,1,Agonist,Target,Humans
DB06262,P18825,1,Agonist,Target,Humans
DB06262,P25100,1,Agonist,Target,Humans
DB06262,P35348,1,Agonist,Target,Humans
DB06262,P35368,1,Agonist,Target,Humans
DB06267,O76074,2,Inhibitor,Target,Humans
DB06274,P35372,2,Antagonist,Target,Humans
DB06274,P41143,2,Antagonist,Target,Humans
DB06274,P41145,2,Antagonist,Target,Humans
DB06282,P35367,2,"Antagonist, Inhibitor",Target,Humans
DB06288,P14416,2,Antagonist,Target,Humans
DB06288,P28223,2,Antagonist,Target,Humans
DB06288,P34969,2,Antagonist,Target,Humans
DB06288,P35372,1,Agonist,Target,Humans
DB06288,P35462,2,Antagonist,Target,Humans
DB06288,P41143,1,Agonist,Target,Humans
DB06288,P41145,1,Agonist,Target,Humans
DB06290,Q91RS4,2,Inhibitor,Target,Hepatitis C Virus
DB06292,P31639,2,"Antagonist, Inhibitor",Target,Humans
DB06335,P27487,2,Inhibitor,Target,Humans
DB06403,P24530,2,Antagonist,Target,Humans
DB06403,P25101,2,Antagonist,Target,Humans
DB06413,Q01959,2,"Antagonist, Inhibitor",Target,Humans
DB06441,Q9H244,2,Inhibitor,Target,Humans
DB06448,P49354,2,Inhibitor,Target,Humans
DB06448,P49356,2,Inhibitor,Target,Humans
DB06480,Q13639,1,Agonist,Target,Humans
DB06589,P05230,2,Inhibitor,Target,Humans
DB06589,P09619,2,Inhibitor,Target,Humans
DB06589,P10721,2,Inhibitor,Target,Humans
DB06589,P16234,2,Inhibitor,Target,Humans
DB06589,P17948,2,Inhibitor,Target,Humans
DB06589,P22607,2,Inhibitor,Target,Humans
DB06589,Q08881,2,Inhibitor,Target,Humans
DB06589,Q9UQQ2,2,Inhibitor,Target,Humans
DB06594,P28335,2,Antagonist,Target,Humans
DB06594,P48039,1,Agonist,Target,Humans
DB06594,P49286,1,Agonist,Target,Humans
DB06595,P09619,2,"Antagonist, Inhibitor",Target,Humans
DB06595,P10721,2,"Antagonist, Inhibitor",Target,Humans
DB06595,P16234,2,"Antagonist, Inhibitor",Target,Humans
DB06595,P17252,2,"Antagonist, Inhibitor",Target,Humans
DB06595,P36888,2,"Antagonist, Inhibitor",Target,Humans
DB06605,P00742,2,Inhibitor,Target,Humans
DB06616,P00519,2,Inhibitor,Target,Humans
DB06616,P08631,2,Inhibitor,Target,Humans
DB06616,P11274,2,Inhibitor,Target,Humans
DB06616,P12931,2,Inhibitor,Target,Humans
DB06616,P24941,2,Inhibitor,Target,Humans
DB06616,P36507,2,Inhibitor,Target,Humans
DB06616,Q02750,2,Inhibitor,Target,Humans
DB06616,Q13555,2,Inhibitor,Target,Humans
DB06616,Q9Y2U5,2,Inhibitor,Target,Humans
DB06626,P17948,2,Inhibitor,Target,Humans
DB06626,P35916,2,Inhibitor,Target,Humans
DB06637,P16389,2,Antagonist,Target,Humans
DB06637,P17658,2,Antagonist,Target,Humans
DB06637,P22001,2,Antagonist,Target,Humans
DB06637,P22459,2,Antagonist,Target,Humans
DB06637,P22460,2,Antagonist,Target,Humans
DB06637,P48547,2,Antagonist,Target,Humans
DB06637,Q09470,2,Antagonist,Target,Humans
DB06637,Q14003,2,Antagonist,Target,Humans
DB06637,Q14721,2,Antagonist,Target,Humans
DB06637,Q16322,2,Antagonist,Target,Humans
DB06637,Q92953,2,Antagonist,Target,Humans
DB06637,Q96PR1,2,Antagonist,Target,Humans
DB06637,Q96RP8,2,Antagonist,Target,Humans
DB06637,Q9NSA2,2,Antagonist,Target,Humans
DB06637,Q9NZV8,2,Antagonist,Target,Humans
